product_id,price_id,mofu_sku,supplier_sku,product_name,brand,category,variant_mode,variant_key,variant_label_zh,is_default_price,is_storefront_sellable_price,storefront_selection_issue,current_hkd,current_cents,cost_cny,cost_source,local_cost_source_file,cost_hkd_at_fixed_fx,unrounded_proposed_hkd,proposed_hkd,proposed_cents,price_change_hkd,price_change_percent,estimated_domestic_stripe_fee_hkd,estimated_net_margin_after_domestic_stripe_fee,replacement_price_metadata_key_count_before,replacement_price_metadata_key_count_after,product_policy_metadata_key_count_before,product_policy_metadata_key_count_after,proposed_product_policy_metadata_additions,proposed_product_policy_metadata_replacements,product_policy_metadata_capacity_blocked,pricing_status,approval_manifest_scope
prod_V8xXV7x4AmWu89,price_1U8fcRRyM6dRKLtZMvlsOquW,MH-CAT-MONP-007,monpetit-crispy-kiss-luxury-salmon-24g,Mon Petit Crispy Kiss 奢華三文魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Salmon Flavour Cat Treats 24g,Purina Mon Petit,cats,single,single,奢華三文魚味｜24g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXRC7As2ra5W,price_1U8fcHRyM6dRKLtZ0WA7KbpT,MH-CAT-MONP-008,monpetit-crispy-kiss-meat-variety-144g,Mon Petit Crispy Kiss 肉類精選綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Meat Selection Variety Pack Cat Treats 144g,Purina Mon Petit,cats,single,single,肉類精選綜合包｜144g,True,True,,127.90,12790,59.9000,stripe_price_metadata.cost_cny,,69.8075,122.8611,122.90,12290,-5.00,-3.9093,6.5286,0.3789,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXMB8UApWAYP,price_1U8fcQRyM6dRKLtZAt0dJH05,MH-CAT-MONP-009,monpetit-crispy-kiss-salmon-bonito-smallfish-30g,"Mon Petit Crispy Kiss 三文魚、鰹魚及小魚味貓咪小食 30g｜Mon Petit Crispy Kiss Salmon, Bonito and Small Fish Cat Treats 30g",Purina Mon Petit,cats,single,single,三文魚、鰹魚及小魚味｜30g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXmrlDUto85d,price_1U8fcKRyM6dRKLtZsJdoHEu4,MH-CAT-MONP-010,monpetit-crispy-kiss-seafood-30g,Mon Petit Crispy Kiss 海鮮味貓咪小食 30g｜Mon Petit Crispy Kiss Seafood Flavour Cat Treats 30g,Purina Mon Petit,cats,single,single,海鮮味｜30g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xX3586zZhcZt,price_1U8fcMRyM6dRKLtZa6kX1FcS,MH-CAT-MONP-011,monpetit-crispy-kiss-seafood-cheese-chicken-144g,"Mon Petit Crispy Kiss 海鮮、芝士及雞肉燒烤味綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Seafood, Cheese and Chicken Grill Variety Pack Cat Treats 144g",Purina Mon Petit,cats,single,single,海鮮、芝士及雞肉燒烤味綜合包｜144g,True,True,,127.90,12790,59.9000,stripe_price_metadata.cost_cny,,69.8075,122.8611,122.90,12290,-5.00,-3.9093,6.5286,0.3789,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXFw4xx3NEuP,price_1U8fcIRyM6dRKLtZhierJFH2,MH-CAT-MONP-012,monpetit-crispy-kiss-seafood-chicken-variety-144g,Mon Petit Crispy Kiss 海鮮及雞肉綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Seafood and Chicken Variety Pack Cat Treats 144g,Purina Mon Petit,cats,single,single,海鮮及雞肉綜合包｜144g,True,True,,127.90,12790,59.9000,stripe_price_metadata.cost_cny,,69.8075,122.8611,122.90,12290,-5.00,-3.9093,6.5286,0.3789,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXZsF0TMS5c8,price_1U8fcORyM6dRKLtZ1yMnnhEK,MH-CAT-MONP-013,monpetit-crispy-kiss-snapper-broth-30g,"Mon Petit Crispy Kiss 真鯛、鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Snapper, Skipjack Tuna and Small Fish Broth Cat Treats 30g",Purina Mon Petit,cats,single,single,真鯛、鰹魚及小魚高湯味｜30g,True,True,,29.90,2990,13.9000,stripe_price_metadata.cost_cny,,16.1991,28.5103,28.90,2890,-1.00,-3.3445,3.3326,0.3242,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXM2ONlpEcC3,price_1U8fcNRyM6dRKLtZWtmFsbjT,MH-CAT-MONP-014,monpetit-crispy-kiss-snapper-seafood-144g,Mon Petit Crispy Kiss 真鯛及海鮮綜合包貓咪小食 144g｜Mon Petit Crispy Kiss Snapper and Seafood Assortment Cat Treats 144g,Purina Mon Petit,cats,single,single,真鯛及海鮮綜合包｜144g,True,True,,127.90,12790,59.9000,stripe_price_metadata.cost_cny,,69.8075,122.8611,122.90,12290,-5.00,-3.9093,6.5286,0.3789,12,12,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8uInkIOBbpTsp,price_1U8cU6RyM6dRKLtZIwFymbls,MH-CAT-PAMAX-001,,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,PAMAX,cats,pack_size,two_pack,2 包｜5.4kg,False,True,,190.90,19090,90.0000,stripe_price_metadata.cost_cny,,104.8860,184.5994,184.90,18490,-6.00,-3.1430,8.6366,0.3860,10,10,31,34,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8uInkIOBbpTsp,price_1U8cU6RyM6dRKLtZuYsvr2FS,MH-CAT-PAMAX-001,,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,PAMAX,cats,pack_size,one_pack,1 包｜2.7kg,True,True,,97.90,9790,46.0000,stripe_price_metadata.cost_cny,,53.6084,94.3508,94.90,9490,-3.00,-3.0644,5.5766,0.3763,10,10,31,34,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8uInkIOBbpTsp,price_1U8cU7RyM6dRKLtZu7s2FINt,MH-CAT-PAMAX-001,,PAMAX Miracle Series 生物酶除味貓砂 2.7kg｜PAMAX Miracle Series Enzyme Odour-Control Cat Litter 2.7kg,PAMAX,cats,pack_size,six_pack,6 包｜16.2kg,False,True,,472.90,47290,223.0000,stripe_price_metadata.cost_cny,,259.8842,457.3962,457.90,45790,-15.00,-3.1719,17.9186,0.3933,10,10,31,34,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8uIPfhAKY5ONF,price_1U8cU9RyM6dRKLtZnyUTF5xl,MH-CAT-SNP-001,,SNAPPY 低粉塵膨潤土貓砂 原味無香 7L｜SNAPPY Low-Dust Bentonite Cat Litter Unscented 7L,SNAPPY,cats,single,7l_unscented,7L｜原味無香,True,True,,96.90,9690,45.4500,stripe_price_metadata.cost_cny,,52.9674,93.2227,93.90,9390,-3.00,-3.0960,5.5426,0.3769,10,10,29,32,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vriJ8BqO90r3,price_1U8e01RyM6dRKLtZOgbpOPvb,MH-CAT-SNR-001,,AIM30 貓咪鰹魚削節 12g｜AIM30 Cat Bonito Flakes 12g,Sunrise AIM30,cats,single,single,12g,True,True,,42.90,4290,19.8000,stripe_price_metadata.cost_cny,,23.0749,40.6119,40.90,4090,-2.00,-4.6620,3.7406,0.3444,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrSwyPdcre4F,price_1U8e04RyM6dRKLtZkoQSmpqZ,MH-CAT-SNR-002,,AIM30 貓咪雞肉絲 25g｜AIM30 Cat Shredded Chicken Fillet 25g,Sunrise AIM30,cats,single,single,25g,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrvYaxZ1cxLJ,price_1U8e0DRyM6dRKLtZ7D7Iai7O,MH-CAT-SNR-003,,AIM30 Karitto Treats 酥脆貓咪零食 雞肉及蟹肉味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 雞肉及蟹肉味 25g,Sunrise AIM30,cats,single,single,日本包裝規格,True,True,,50.90,5090,23.8000,stripe_price_metadata.cost_cny,,27.7365,48.8163,48.90,4890,-2.00,-3.9293,4.0126,0.3507,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrBdjzLlg7F7,price_1U8e0FRyM6dRKLtZE4JPj5uL,MH-CAT-SNR-004,,AIM30 Karitto Treats 酥脆貓咪零食 雞肉及牛肉味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 雞肉及牛肉味 25g,Sunrise AIM30,cats,single,single,日本包裝規格,True,True,,50.90,5090,23.8000,stripe_price_metadata.cost_cny,,27.7365,48.8163,48.90,4890,-2.00,-3.9293,4.0126,0.3507,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vsqALfCDaZlZ,price_1U8e0IRyM6dRKLtZYfKTJ5RW,MH-CAT-SNR-005,,AIM30 Karitto Treats 酥脆貓咪零食 牧場美味四種綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 牧場美味四種綜合包 80g,Sunrise AIM30,cats,single,single,日本包裝規格,True,True,,118.90,11890,56.0000,stripe_price_metadata.cost_cny,,65.2624,114.8618,114.90,11490,-4.00,-3.3642,6.2566,0.3776,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vs7g4SLaJWJ3,price_1U8e0LRyM6dRKLtZDV8NlhJy,MH-CAT-SNR-006,,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g,Sunrise AIM30,cats,single,single,日本包裝規格,True,True,,118.90,11890,56.0000,stripe_price_metadata.cost_cny,,65.2624,114.8618,114.90,11490,-4.00,-3.3642,6.2566,0.3776,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vsohIxXgEVDb,price_1U8e0NRyM6dRKLtZOs14Trkd,MH-CAT-SNR-007,,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g,Sunrise AIM30,cats,single,single,日本包裝規格,True,True,,118.90,11890,56.0000,stripe_price_metadata.cost_cny,,65.2624,114.8618,114.90,11490,-4.00,-3.3642,6.2566,0.3776,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrxdYkx6Hq9O,price_1U8dzrRyM6dRKLtZSyj8L3go,MH-CAT-SNR-008,,AIM30 Karitto Treats 酥脆貓咪零食 綜合營養吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Balanced Nutrition Tuna 25g,Sunrise AIM30,cats,single,single,綜合營養｜吞拿魚味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrVGdqH472WR,price_1U8dzYRyM6dRKLtZ80e1VIfP,MH-CAT-SNR-009,,AIM30 Karitto Treats 酥脆貓咪零食 牛肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Beef Flavour 25g,Sunrise AIM30,cats,single,single,牛肉味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrCIoYlfznHf,price_1U8dzgRyM6dRKLtZTCmIF0v5,MH-CAT-SNR-010,,AIM30 Karitto Treats 酥脆貓咪零食 鰹魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Bonito Flavour 25g,Sunrise AIM30,cats,single,single,鰹魚味,True,True,,42.90,4290,19.8000,stripe_price_metadata.cost_cny,,23.0749,40.6119,40.90,4090,-2.00,-4.6620,3.7406,0.3444,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrEO4eoZSj2o,price_1U8dzVRyM6dRKLtZNWWJarJn,MH-CAT-SNR-011,,AIM30 Karitto Treats 酥脆貓咪零食 芝士味 25g｜AIM30 Karitto Treats Crispy Cat Treats Cheese Flavour 25g,Sunrise AIM30,cats,single,single,芝士味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrkohKHcwdKL,price_1U8dzNRyM6dRKLtZwBGGo3H9,MH-CAT-SNR-012,,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 25g,Sunrise AIM30,cats,single,single,雞肉味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrsKDQclIgy0,price_1U8dzwRyM6dRKLtZ7ujj8KaR,MH-CAT-SNR-013,,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 80g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 80g,Sunrise AIM30,cats,single,single,雞肉味｜80g,True,True,,118.90,11890,56.0000,stripe_price_metadata.cost_cny,,65.2624,114.8618,114.90,11490,-4.00,-3.3642,6.2566,0.3776,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vq78vZ3hdOmK,price_1U8dzLRyM6dRKLtZiNLM7My7,MH-CAT-SNR-014,,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 25g,Sunrise AIM30,cats,single,single,鮮魚味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrYMEciXr909,price_1U8dztRyM6dRKLtZ3WxywbNW,MH-CAT-SNR-015,,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 80g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 80g,Sunrise AIM30,cats,single,single,鮮魚味｜80g,True,True,,118.90,11890,56.0000,stripe_price_metadata.cost_cny,,65.2624,114.8618,114.90,11490,-4.00,-3.3642,6.2566,0.3776,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrEgpUGj9fjI,price_1U8dzzRyM6dRKLtZyAr6CctM,MH-CAT-SNR-016,,AIM30 Karitto Treats 酥脆貓咪零食 魚味四種綜合包 80g｜AIM30 Karitto Treats Crispy Cat Treats Four Fish Flavours Assortment 80g,Sunrise AIM30,cats,single,single,魚味四種綜合｜80g,True,True,,118.90,11890,56.0000,stripe_price_metadata.cost_cny,,65.2624,114.8618,114.90,11490,-4.00,-3.3642,6.2566,0.3776,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrEGzFHOkIGq,price_1U8dzlRyM6dRKLtZddHrurtA,MH-CAT-SNR-017,,AIM30 Karitto Treats 酥脆貓咪零食 毛球護理吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Hairball Care Tuna 25g,Sunrise AIM30,cats,single,single,毛球護理｜吞拿魚味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vr09YUCbk2x6,price_1U8dzoRyM6dRKLtZuW3r2eij,MH-CAT-SNR-018,,AIM30 Karitto Treats 酥脆貓咪零食 乳酸菌吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna with Lactic Acid Bacteria 25g,Sunrise AIM30,cats,single,single,乳酸菌｜吞拿魚味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vragc9O6bDre,price_1U8dzdRyM6dRKLtZmYLY5TKe,MH-CAT-SNR-019,,AIM30 Karitto Treats 酥脆貓咪零食 金槍魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,Sunrise AIM30,cats,single,single,金槍魚味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vr3X8ZjnY554,price_1U8dzQRyM6dRKLtZJ5Dc0Gve,MH-CAT-SNR-020,,AIM30 Karitto Treats 酥脆貓咪零食 三文魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Salmon Flavour 25g,Sunrise AIM30,cats,single,single,三文魚味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrqp1avymNZ9,price_1U8dzTRyM6dRKLtZAzLsio4t,MH-CAT-SNR-021,,AIM30 Karitto Treats 酥脆貓咪零食 海鮮味 25g｜AIM30 Karitto Treats Crispy Cat Treats Seafood Flavour 25g,Sunrise AIM30,cats,single,single,海鮮味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vrJdunHu4yQD,price_1U8dziRyM6dRKLtZ8ixLg9g3,MH-CAT-SNR-022,,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及蟹肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna & Crab Flavour 25g,Sunrise AIM30,cats,single,single,吞拿魚及蟹肉味,True,True,,30.90,3090,14.4000,stripe_price_metadata.cost_cny,,16.7818,29.5359,29.90,2990,-1.00,-3.2362,3.3666,0.3261,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vr8q8jdO6wNr,price_1U8dzaRyM6dRKLtZjQNjilZt,MH-CAT-SNR-023,,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,Sunrise AIM30,cats,single,single,吞拿魚味,True,True,,42.90,4290,19.8000,stripe_price_metadata.cost_cny,,23.0749,40.6119,40.90,4090,-2.00,-4.6620,3.7406,0.3444,10,10,32,35,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8vro3NAxi0isd,price_1U8e07RyM6dRKLtZMgv8TuPi,MH-CAT-SNR-024,,AIM30 貓咪吞拿魚片 30g｜AIM30 Cat Tuna Slices 30g,Sunrise AIM30,cats,single,single,30g,True,True,,42.90,4290,19.8000,stripe_price_metadata.cost_cny,,23.0749,40.6119,40.90,4090,-2.00,-4.6620,3.7406,0.3444,10,10,35,38,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
prod_V8xXuAW047ti4v,price_1U8fc3RyM6dRKLtZ8kbEZQmk,MH-CAT-SNR-025,aim30-indoor-adult-chicken-600g,AIM30 室內成貓 雞肉味乾糧 600g｜AIM30 Indoor Adult Cat Food Chicken Flavour 600g,Sunrise AIM30,cats,single,single,雞肉味｜600g,True,True,,356.90,35690,168.0000,stripe_price_metadata.cost_cny,,195.7872,344.5855,344.90,34490,-12.00,-3.3623,14.0766,0.3915,12,12,36,39,"{'pricing_policy_version': 'mofu-cny-hkd-multiplier-v1', 'pricing_retail_multiplier': '1.76', 'retail_pricing_rule': 'retail_hkd = ceil_to_.90(cost_cny × 1.1654 × 1.76)'}",{},False,would_replace_after_explicit_approval,True
