product_id,price_id,mofu_sku,product_name,brand,product_active,price_active,currency,price_type,is_default_price,active_hkd_price_count_for_product,current_hkd,current_cents,cost_cny,cost_source,unrounded_proposed_hkd,proposed_hkd,proposed_cents,price_change_hkd,price_change_percent,pricing_status,write_action
prod_V8xXSx8MWb3Y8D,price_1U8fcGRyM6dRKLtZbNYK0jlM,MH-CAT-MONP-002,Mon Petit Crispy Kiss 芝士及雞肉味貓咪小食 30g｜Mon Petit Crispy Kiss Cheese and Chicken Flavour Cat Treats 30g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXT4XG39RY4o,price_1U8fc8RyM6dRKLtZkNh900Ke,MH-CAT-SNR-032,AIM30 室內高齡貓 15 歲以上 腎臟健康照護 鮮魚味乾糧 600g｜AIM30 Indoor Senior Cat Food 15+ Kidney Health Care Fish Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXTyAkIg3YGz,price_1U8fc6RyM6dRKLtZ8UU70tzG,MH-CAT-SNR-033,AIM30 室內高齡貓 15 歲以上 腎臟健康照護 雞肉味乾糧 600g｜AIM30 Indoor Senior Cat Food 15+ Kidney Health Care Chicken Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXV7x4AmWu89,price_1U8fcRRyM6dRKLtZMvlsOquW,MH-CAT-MONP-007,Mon Petit Crispy Kiss 奢華三文魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Salmon Flavour Cat Treats 24g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXYKr9wN7Aee,price_1U8fcJRyM6dRKLtZd8RKpg9m,MH-CAT-MONP-004,Mon Petit Crispy Kiss 鮮魚精選貓咪小食 30g｜Mon Petit Crispy Kiss Fish Select Cat Treats 30g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXZsF0TMS5c8,price_1U8fcORyM6dRKLtZ1yMnnhEK,MH-CAT-MONP-013,"Mon Petit Crispy Kiss 真鯛、鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Snapper, Skipjack Tuna and Small Fish Broth Cat Treats 30g",Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXaZ0jwFhqkT,price_1U8fc2RyM6dRKLtZ3lk0Ei43,MH-CAT-SNR-029,AIM30 室內高齡貓 11 歲以上 雞肉味乾糧 600g｜AIM30 Indoor Senior Cat Food 11+ Chicken Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXmrlDUto85d,price_1U8fcKRyM6dRKLtZsJdoHEu4,MH-CAT-MONP-010,Mon Petit Crispy Kiss 海鮮味貓咪小食 30g｜Mon Petit Crispy Kiss Seafood Flavour Cat Treats 30g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXn4fyGQ2Iwg,price_1U8fcPRyM6dRKLtZkmzKQFaa,MH-CAT-MONP-001,Mon Petit Crispy Kiss 鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Bonito and Small Fish Broth Cat Treats 30g,Purina Mon Petit,True,True,HKD,one_time,True,1,29.90,2990,13.9000,live_price_metadata:cost_cny,28.52,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXuAW047ti4v,price_1U8fc3RyM6dRKLtZ8kbEZQmk,MH-CAT-SNR-025,AIM30 室內成貓 雞肉味乾糧 600g｜AIM30 Indoor Adult Cat Food Chicken Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXwAmye0eVa6,price_1U8fc5RyM6dRKLtZ1foJPEVT,MH-CAT-SNR-027,AIM30 室內成貓 腎臟健康照護 雞肉味乾糧 600g｜AIM30 Indoor Adult Cat Food Kidney Health Care Chicken Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,222.90,22290,105.0000,live_price_metadata:cost_cny,215.48,215.90,21590,-7.00,-3.1404,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXwQzwhjo93R,price_1U8fc9RyM6dRKLtZcSJjz0IP,MH-CAT-SNR-031,AIM30 室內高齡貓 15 歲以上 雞肉味乾糧 600g｜AIM30 Indoor Senior Cat Food 15+ Chicken Flavour 600g,Sunrise AIM30,True,True,HKD,one_time,True,1,356.90,35690,168.0000,live_price_metadata:cost_cny,344.76,344.90,34490,-12.00,-3.3623,recalculable_preview_only,preview_only_no_stripe_write
prod_V8xXxYtzIJ6S93,price_1U8fcCRyM6dRKLtZhVXn5d9C,MH-CAT-SNR-028,AIM30 室內已絕育成貓 雞肉味乾糧 1.2kg｜AIM30 Indoor Spayed and Neutered Adult Cat Food Chicken Flavour 1.2kg,Sunrise AIM30,True,True,HKD,one_time,True,1,417.90,41790,197.0000,live_price_metadata:cost_cny,404.28,404.90,40490,-13.00,-3.1108,recalculable_preview_only,preview_only_no_stripe_write
prod_V90y14gfPJNkP3,price_1U8iwpRyM6dRKLtZc7uPsPIp,MH-CAT-CIAO-019,CIAO｜11歲以上鰹魚白肉貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,33.90,3390,15.8000,live_price_metadata:cost_cny,32.42,32.90,3290,-1.00,-2.9499,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yAWxmanLYZk,price_1U8iwxRyM6dRKLtZccf5xxZZ,MH-CAT-CIAO-026,Inaba かつまぐろ｜鮪魚小銀魚貓罐頭｜85g／單罐,Inaba かつまぐろ,True,True,HKD,one_time,True,1,14.90,1490,6.8100,live_price_metadata:cost_cny,13.98,14.90,1490,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90yC8a54bE0EL,price_1U8iwsRyM6dRKLtZ9WdAiJhl,MH-CAT-CIAO-022,CIAO｜14歲以上鰹魚柴魚片貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,33.90,3390,15.8000,live_price_metadata:cost_cny,32.42,32.90,3290,-1.00,-2.9499,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yCfcKRyo9ou,price_1U8iwyRyM6dRKLtZS9C8A5Eu,MH-CAT-CIAO-027,Inaba かつまぐろ｜多口味隨機混拼貓罐頭｜85g × 6罐,Inaba かつまぐろ,True,True,HKD,one_time,True,1,62.90,6290,29.4200,live_price_metadata:cost_cny,60.37,60.90,6090,-2.00,-3.1797,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yGkxpp9OU57,price_1U8iwdRyM6dRKLtZ7nW4lVOy,MH-CAT-CIAO-008,CIAO とろみ｜奶油濃湯雞肉鰹魚柴魚片貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yH5bCkLyGYU,price_1U8iwaRyM6dRKLtZbm2N3cUU,MH-CAT-CIAO-006,CIAO とろみ｜下泌尿道配慮雞肉鮪魚扇貝濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,25.90,2590,11.8000,live_price_metadata:cost_cny,24.22,24.90,2490,-1.00,-3.8610,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yHSNJqbGEZF,price_1U8iwfRyM6dRKLtZujEk5TUK,MH-CAT-CIAO-010,CIAO とろみ｜14歲以上鮪魚扇貝奶油濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yHw6lb8trQi,price_1U8iwVRyM6dRKLtZBxhHTGze,MH-CAT-CIAO-002,CIAO とろみ｜鰹魚高湯雞肉鮪魚蟹柳濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yJbWqkU76Xa,price_1U8iwbRyM6dRKLtZl7K9ejmQ,MH-CAT-CIAO-007,CIAO とろみ｜奶油濃湯雞肉鮪魚蟹柳貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,25.90,2590,11.8000,live_price_metadata:cost_cny,24.22,24.90,2490,-1.00,-3.8610,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yLEVAaxxHJj,price_1U8iwZRyM6dRKLtZc4a9huRq,MH-CAT-CIAO-005,CIAO とろみ｜鰹魚高湯雞肉鮪魚魷魚濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,22.90,2290,10.8000,live_price_metadata:cost_cny,22.16,22.90,2290,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90yLm2ySqOvLR,price_1U8iwURyM6dRKLtZvEEuMvIT,MH-CAT-CIAO-001,CIAO とろみ｜鮪魚魷魚濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,25.90,2590,11.8000,live_price_metadata:cost_cny,24.22,24.90,2490,-1.00,-3.8610,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yRB01IgVrDV,price_1U8iwqRyM6dRKLtZTZ0TAzAG,MH-CAT-CIAO-020,CIAO｜11歲以上鮪魚白肉貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,33.90,3390,15.8000,live_price_metadata:cost_cny,32.42,32.90,3290,-1.00,-2.9499,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yWGm3mtcreN,price_1U8iwzRyM6dRKLtZ5uUc9AxZ,MH-CAT-CIAO-028,Inaba かつまぐろ｜高齡貓鮪魚貓罐頭｜85g／單罐,Inaba かつまぐろ,True,True,HKD,one_time,True,1,14.90,1490,6.8100,live_price_metadata:cost_cny,13.98,14.90,1490,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90yWS8dLSjcn2,price_1U8iwwRyM6dRKLtZ4TVBysAG,MH-CAT-CIAO-025,Inaba かつまぐろ｜鮪魚三文魚貓罐頭｜85g／單罐,Inaba かつまぐろ,True,True,HKD,one_time,True,1,14.90,1490,6.8100,live_price_metadata:cost_cny,13.98,14.90,1490,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90yamZYZI7jNF,price_1U8iwXRyM6dRKLtZywWN34fZ,MH-CAT-CIAO-003,CIAO とろみ｜鰹魚高湯雞肉鰹魚扇貝濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,22.90,2290,10.8000,live_price_metadata:cost_cny,22.16,22.90,2290,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90ygMTkWiOVNg,price_1U8iwYRyM6dRKLtZYbdZDFYL,MH-CAT-CIAO-004,CIAO とろみ｜烤鰹魚雞肉柴魚片濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,25.90,2590,11.8000,live_price_metadata:cost_cny,24.22,24.90,2490,-1.00,-3.8610,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yhIRALdzZyY,price_1U8iwtRyM6dRKLtZyY5icJzG,MH-CAT-CIAO-023,Inaba かつまぐろ｜鮪魚雞肉貓罐頭｜85g／單罐,Inaba かつまぐろ,True,True,HKD,one_time,True,1,14.90,1490,6.8100,live_price_metadata:cost_cny,13.98,14.90,1490,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90yhouIdri4Ou,price_1U8iweRyM6dRKLtZOPT6WHop,MH-CAT-CIAO-009,CIAO とろみ｜11歲以上鮪魚扇貝奶油濃湯貓罐頭｜單罐,CIAO とろみ,True,True,HKD,one_time,True,1,25.90,2590,11.8000,live_price_metadata:cost_cny,24.22,24.90,2490,-1.00,-3.8610,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yhuy2ZgCVZK,price_1U8iwuRyM6dRKLtZD1NxsXXw,MH-CAT-CIAO-024,Inaba かつまぐろ｜鮪魚貓罐頭｜85g／單罐,Inaba かつまぐろ,True,True,HKD,one_time,True,1,14.90,1490,6.8100,live_price_metadata:cost_cny,13.98,14.90,1490,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V90yisznvIVXlp,price_1U8iwjRyM6dRKLtZL7hePLZM,MH-CAT-CIAO-014,CIAO｜烤鰹魚鮪魚雞肉貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,33.90,3390,15.8000,live_price_metadata:cost_cny,32.42,32.90,3290,-1.00,-2.9499,recalculable_preview_only,preview_only_no_stripe_write
prod_V90ynvqu5ntnjO,price_1U8iwkRyM6dRKLtZLKkQOBAC,MH-CAT-CIAO-015,CIAO｜雞肉扇貝柱貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90ynw7GK161mE,price_1U8iwiRyM6dRKLtZDni4Rrvo,MH-CAT-CIAO-013,CIAO｜鰹魚柴魚片貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yoyex98iTAW,price_1U8iwrRyM6dRKLtZ3rlOZMIV,MH-CAT-CIAO-021,CIAO｜14歲以上鮪魚白肉小銀魚貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,33.90,3390,15.8000,live_price_metadata:cost_cny,32.42,32.90,3290,-1.00,-2.9499,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yqFB6WTazQ9,price_1U8iwmRyM6dRKLtZY9nLDMUK,MH-CAT-CIAO-017,CIAO｜雞肉蟹柳貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yrU6QwJj9H4,price_1U8iwhRyM6dRKLtZedeY1D6y,MH-CAT-CIAO-012,CIAO｜雞肉甜蝦小銀魚貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90ytLadcfCm8a,price_1U8iwlRyM6dRKLtZUPCtyfo0,MH-CAT-CIAO-016,CIAO｜雞肉蟹柳柴魚片貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,29.90,2990,13.8000,live_price_metadata:cost_cny,28.32,28.90,2890,-1.00,-3.3445,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yxohDmOksl3,price_1U8iwgRyM6dRKLtZWmshq8Qw,MH-CAT-CIAO-011,CIAO｜雞肉烤鰹魚柴魚片貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,27.90,2790,12.8000,live_price_metadata:cost_cny,26.27,26.90,2690,-1.00,-3.5842,recalculable_preview_only,preview_only_no_stripe_write
prod_V90yyLLKXQRQey,price_1U8iwoRyM6dRKLtZP8VcS1tu,MH-CAT-CIAO-018,CIAO｜鮪魚白肉扇貝柱貓罐頭｜單罐,CIAO,True,True,HKD,one_time,True,1,27.90,2790,12.8000,live_price_metadata:cost_cny,26.27,26.90,2690,-1.00,-3.5842,recalculable_preview_only,preview_only_no_stripe_write
